Manufacturer,Family,Part #,Alternative Label 1,Alternative Label 2,Alternative Label 3,Alternative Label 4,Alternative Label 5,Alternative Label 6,Empty,Empty,Empty,Chip Type,Sub-Family,Model number,Core,Core designer,Microarchitecture,Threads,CPUID,Core Count,Pipeline,Multiprocessing,Empty,Empty,Empty,Architecture,Data Bus(ext),Address Bus,Bus comments,Frequency(ext),Frequency(internal min),Frequency(internal max/typ),Actual bus frequency,Effective bus frequency,Bus bandwidth,Clock multiplier,Core Stepping,Empty,Empty,Empty,Empty,L1 data cache,L1 data comments,L1 instruction cache,L1 instruction comments,L1 unified cache,L1 unified comments,L2 cache,L2 comments,L3 cache,L3 comments,Empty,ROM Internal,ROM Type,RAM internal,RAM max,RAM type,Virtual memory max,Empty,Empty,Empty,Empty,Package,Package Size,Package Weight,Socket,Transistor count,Process Size,Metal Layers,Metal Type,Process technology,Die size,Green,Empty,Empty,Empty,Vcc(core range),Vcc(core typical),Empty,Vcc(secondary),Vcc(tertiary),Empty,Vcc(I/O),I/O compatibility,Power Min,Power Typ,Power Max,Power Thermal Design,Temperature range,Temperature Grade,Low Power Features,Empty,Empty,Empty,Empty,Empty,Instruction set,Instruction set extensions,Additional instructions,Computer architecture,ISA,Empty,Empty,Empty,Empty,FPU,On-chip peripherals,Features,Empty,Empty,Production type,Clone,Release date,Initial price,Applications,Military Spec,Comments,Empty,Empty,Empty,Empty,Empty,Empty,Reference 1,Reference 2,Reference 3,Reference 4,Reference 5,Reference 6,Reference 7,Reference 8,Empty,Empty,Empty,Empty,Empty,Photo front filename 1,Photo front creator 1,Photo front source 1,Photo front copyright 1,Photo front comment 1,Empty,Photo back filename 1,Photo back creator 1,Photo back source 1,Photo back copyright 1,Photo back comment 1,Empty,Photo front filename 2,Photo front creator 2,Photo front source 2,Photo front copyright 2,Photo front comment 2,Empty,Photo back filename 2,Photo back creator 2,Photo back source 2,Photo back copyright 2,Photo back comment 2,Empty,Photo front filename 3,Photo front creator 3,Photo front source 3,Photo front copyright 3,Photo front comment 3,Empty,Photo back filename 3,Photo back creator 3,Photo back source 3,Photo back copyright 3,Photo back comment 3,Empty,Photo front filename 4,Photo front creator 4,Photo front source 4,Photo front copyright 4,Photo front comment 4,Empty,Photo back filename 4,Photo back creator 4,Photo back source 4,Photo back copyright 4,Photo back comment 4,Empty,Die photo filename 1,Die photo creator 1,Die photo source 1,Die photo copyright 1,Die photo comment 1,Empty
TI,TMS1000,TMS1000JL,TMS1000JDL,TMS1000JDLC,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,100kHz,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,1KiB,,64x4b,,,,,,,,Side-brazed CDIP-28,,,DIP-28,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,15V,TTL,,90mW,175mW,,0 to 70C,Commercial,,,,,,,TMS1000,,,,TMS1000,,,,,none,"Clock generator, PLA",,,,,no,,,,no,,,,,,,,"Data Book: Texas Instruments, “TMS 1000 Series MOS/LSI One-Chip Miocrocomputers Programmer's Reference Manual”, 1975. Available from: http://bitsavers.trailing-edge.com/pdf/ti/_dataBooks/TMS1000pgmRef_1975.pdf [Accessed 9 Feb 2013]","Datasheet: Texas Instruments, “THE SINGLE-CHIP MICROCOMPUTERS FROM TEXAS INSTRUMENTS”. Available from: http://blog.kevtris.org/blogfiles/TMS1000/tms1400info.pdf [Accessed 10 Feb 2013]","Data Book: Texas Instruments, “TMS 1000 Series Data Manual MOS/LSI One-Chip Miocrocomputers”, Dec 1976. Available from: http://blog.kevtris.org/blogfiles/TMS_1000_Data_Manual.pdf [Accessed 9 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1000N2LL,,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,,,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,,,,,,,,,,,PDIP-28,,,DIP-28,,,,,PMOS,,,,,,,15V,,NA,NA,,15V,TTL,,,,,,,,,,,,,TMS1000,,,,TMS1000,,,,,none,,,,,,no,,,,,,,,,,,,http://www.buyland.fr/store/product_info.php?products_id=1572&pID=1572,"Data Book: Texas Instruments, “TMS 1000 Series MOS/LSI One-Chip Miocrocomputers Programmer's Reference Manual”, 1975. Available from: http://bitsavers.trailing-edge.com/pdf/ti/_dataBooks/TMS1000pgmRef_1975.pdf [Accessed 9 Feb 2013]","Datasheet: Texas Instruments, “THE SINGLE-CHIP MICROCOMPUTERS FROM TEXAS INSTRUMENTS”. Available from: http://blog.kevtris.org/blogfiles/TMS1000/tms1400info.pdf [Accessed 10 Feb 2013]","Data Book: Texas Instruments, “TMS 1000 Series Data Manual MOS/LSI One-Chip Miocrocomputers”, Dec 1976. Available from: http://blog.kevtris.org/blogfiles/TMS_1000_Data_Manual.pdf [Accessed 9 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1000NC,,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,100kHz,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,1KiB,,64 x 4-bit,,,,,,,,,,,,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,15V,TTL,,,,,0 to 70C,Commercial,,,,,,,TMS1000,,,,TMS1000,,,,,none,"Clock generator, PLA",,,,,no,,,,no,,,,,,,,"Datasheet: Texas Instruments, “TMS 1000 NC, TMS 1200 NC MICROCOMPUTERS”. Available from: http://www.datasheetarchive.com/dataframe.php?file=DSAP0035931.pdf&dir=Datasheets-111&part=TMS1000NC# [Accessed 9 Feb 2013]","Data Book: Texas Instruments, “TMS 1000 Series MOS/LSI One-Chip Miocrocomputers Programmer's Reference Manual”, 1975. Available from: http://bitsavers.trailing-edge.com/pdf/ti/_dataBooks/TMS1000pgmRef_1975.pdf [Accessed 9 Feb 2013]","Datasheet: Texas Instruments, “THE SINGLE-CHIP MICROCOMPUTERS FROM TEXAS INSTRUMENTS”. Available from: http://blog.kevtris.org/blogfiles/TMS1000/tms1400info.pdf [Accessed 10 Feb 2013]","Data Book: Texas Instruments, “TMS 1000 Series Data Manual MOS/LSI One-Chip Miocrocomputers”, Dec 1976. Available from: http://blog.kevtris.org/blogfiles/TMS_1000_Data_Manual.pdf [Accessed 9 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1000NL,TMS1000NLL,TMS1000NLP,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,100kHz,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,1KiB,,64 x 4-bit,,,,,,,,PDIP-28,,,DIP-28,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,15V,TTL,,90mW,175mW,,0 to 70C,Commercial,,,,,,,TMS1000,,,,TMS1000,,,,,none,"Clock generator, PLA",,,,,no,,,,no,,,,,,,,"Data Book: Texas Instruments, “TMS 1000 Series MOS/LSI One-Chip Miocrocomputers Programmer's Reference Manual”, 1975. Available from: http://bitsavers.trailing-edge.com/pdf/ti/_dataBooks/TMS1000pgmRef_1975.pdf [Accessed 9 Feb 2013]","Datasheet: Texas Instruments, “THE SINGLE-CHIP MICROCOMPUTERS FROM TEXAS INSTRUMENTS”. Available from: http://blog.kevtris.org/blogfiles/TMS1000/tms1400info.pdf [Accessed 10 Feb 2013]","Data Book: Texas Instruments, “TMS 1000 Series Data Manual MOS/LSI One-Chip Miocrocomputers”, Dec 1976. Available from: http://blog.kevtris.org/blogfiles/TMS_1000_Data_Manual.pdf [Accessed 9 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1000NLC,,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,100kHz,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,1KiB,,64 x 4-bit,,,,,,,,,,,,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,15V,TTL,,,,,0 to 70C,Commercial,,,,,,,TMS1000,,,,TMS1000,,,,,none,"Clock generator, PLA",,,,,no,,,,no,,,,,,,,"Data Book: Texas Instruments, “TMS 1000 Series MOS/LSI One-Chip Miocrocomputers Programmer's Reference Manual”, 1975. Available from: http://bitsavers.trailing-edge.com/pdf/ti/_dataBooks/TMS1000pgmRef_1975.pdf [Accessed 9 Feb 2013]","Datasheet: Texas Instruments, “THE SINGLE-CHIP MICROCOMPUTERS FROM TEXAS INSTRUMENTS”. Available from: http://blog.kevtris.org/blogfiles/TMS1000/tms1400info.pdf [Accessed 10 Feb 2013]","Data Book: Texas Instruments, “TMS 1000 Series Data Manual MOS/LSI One-Chip Miocrocomputers”, Dec 1976. Available from: http://blog.kevtris.org/blogfiles/TMS_1000_Data_Manual.pdf [Accessed 9 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1000SLC,,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,,,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,NA,1KiB,,64 x 4-bit,,,,,,,,PDIP-28,,,DIP-28,,,,,PMOS,,,,,,,15V,,NA,NA,,15V,TTL,,,,,,,,,,,,,TMS1000,,,,TMS1000,,,,,none,,,,,,no,,,,,,,,,,,,http://www.mikrocontroller.net/topic/217069,"Data Book: Texas Instruments, “TMS 1000 Series MOS/LSI One-Chip Miocrocomputers Programmer's Reference Manual”, 1975. Available from: http://bitsavers.trailing-edge.com/pdf/ti/_dataBooks/TMS1000pgmRef_1975.pdf [Accessed 9 Feb 2013]","Datasheet: Texas Instruments, “THE SINGLE-CHIP MICROCOMPUTERS FROM TEXAS INSTRUMENTS”. Available from: http://blog.kevtris.org/blogfiles/TMS1000/tms1400info.pdf [Accessed 10 Feb 2013]","Data Book: Texas Instruments, “TMS 1000 Series Data Manual MOS/LSI One-Chip Miocrocomputers”, Dec 1976. Available from: http://blog.kevtris.org/blogfiles/TMS_1000_Data_Manual.pdf [Accessed 9 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1070JL,TMS1070JDL,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1KiB,,64 x 4-bit,,,NA,,,,,CDIP-28,,,DIP-28,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,,,,90mW,175mW,,0 to 70C,Commercial,,,,,,,,,,,TMS1000,,,,,none,Clock generator,,,,,no,,,,no,,,,,,,,"Data Book: Texas Instruments, “TMS 1000 Series Data Manual MOS/LSI One-Chip Miocrocomputers”, Dec 1976. Available from: http://blog.kevtris.org/blogfiles/TMS_1000_Data_Manual.pdf [Accessed 9 Feb 2013]",http://www.cpu-world.com/CPUs/TMS1000/Texas%20Instruments-TMS1070JL%20-%20TMS1070JDL.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1070NL,,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1KiB,,64 x 4-bit,,,NA,,,,,PDIP-28,,,DIP-28,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,,,,90mW,175mW,,0 to 70C,Commercial,,,,,,,,,,,TMS1000,,,,,none,Clock generator,,,,,no,,,,no,,,,,,,,"Data Book: Texas Instruments, “TMS 1000 Series Data Manual MOS/LSI One-Chip Miocrocomputers”, Dec 1976. Available from: http://blog.kevtris.org/blogfiles/TMS_1000_Data_Manual.pdf [Accessed 9 Feb 2013]",http://www.cpu-world.com/CPUs/TMS1000/Texas%20Instruments-TMS1070NL.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1100JL,TMS1100JDL,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,2KiB,,128 x 4-bit,,,NA,,,,,CDIP-28,,,DIP-28,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,,,,105mW,193mW,,0 to 70C,Commercial,,,,,,,,,,,TMS1000,,,,,none,Clock generator,,,,,no,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/TMS1000/Texas%20Instruments-TMS1100JL%20-%20TMS1100JDL.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1100NL,,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,2KiB,,128 x 4-bit,,,NA,,,,,PDIP-28,,,DIP-28,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,,,,105mW,193mW,,0 to 70C,Commercial,,,,,,,,,,,TMS1000,,,,,none,Clock generator,,,,,no,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/TMS1000/Texas%20Instruments-TMS1070NL.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1200JL,TMS1200JDL,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1KiB,,64 x 4-bit,,,NA,,,,,CDIP-40,,,DIP-40,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,,,,90mW,175mW,,0 to 70C,Commercial,,,,,,,,,,,TMS1000,,,,,none,Clock generator,,,,,no,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/TMS1000/Texas%20Instruments-TMS1200JL%20-%20TMS1200JDL.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1200NL,,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1KiB,,64 x 4-bit,,,NA,,,,,PDIP-40,,,DIP-40,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,,,,90mW,175mW,,0 to 70C,Commercial,,,,,,,,,,,TMS1000,,,,,none,Clock generator,,,,,no,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/TMS1000/Texas%20Instruments-TMS1200NL.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1270JL,TMS1270JDL,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1KiB,,64 x 4-bit,,,NA,,,,,CDIP-40,,,DIP-40,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,,,,90mW,175mW,,0 to 70C,Commercial,,,,,,,,,,,TMS1000,,,,,none,Clock generator,,,,,no,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/TMS1000/Texas%20Instruments-TMS1270JL%20-%20TMS1270JDL.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1270NL,,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1KiB,,64 x 4-bit,,,NA,,,,,PDIP-40,,,DIP-40,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,,,,90mW,175mW,,0 to 70C,Commercial,,,,,,,,,,,TMS1000,,,,,none,Clock generator,,,,,no,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/TMS1000/Texas%20Instruments-TMS1270NL.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1300JL,TMS1300JDL,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,2KiB,,128 x 4-bit,,,NA,,,,,CDIP-40,,,DIP-40,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,,,,105mW,193mW,,0 to 70C,Commercial,,,,,,,,,,,TMS1000,,,,,none,Clock generator,,,,,no,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/TMS1000/Texas%20Instruments-TMS1300JL%20-%20TMS1300JDL.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS1000,TMS1300NL,TMS1300NLP,,,,,,,,,MCU,,,,TI,,,NA,1,,,,,,4,,,,,,400kHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,2KiB,,128 x 4-bit,,,NA,,,,,PDIP-40,,,DIP-40,,,,,PMOS,,,,,,14 to 17.5V,15V,,NA,NA,,,,,105mW,193mW,,0 to 70C,Commercial,,,,,,,,,,,TMS1000,,,,,none,Clock generator,,,,,no,,,,no,,,,,,,,http://www.cpu-world.com/CPUs/TMS1000/Texas%20Instruments-TMS1300NL%20-%20TMS1300NLP.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS320,SMJ32020FN,,,,,,,,,,DSP,TMS3202x,,TMS3202x,TI,,,NA,1,,yes,,,,16/32,16,16,,,6.7MHz,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,none,,544 words,64k words Data / 64k words Program,,NA,,,,,CPGA-68,,,,,2.4um,,,NMOS,,,,,,4.5 to 5.5V,5V,,NA,NA,,5V,,,,,,-55 to 100C,Military,,,,,,,,,,,TMS320,,,,,,"Clock generator, hardware multiply, serial, DMA",,,,,no,,,,yes,,,,,,,,"Data Book: Texas Instruments, “Second-Generation TMS320 User's Guide”, 1987. Available from: http://bitsavers.trailing-edge.com/pdf/ti/_dataBooks/TMS320C2x_Users_Guide_1987.pdf [Accessed 12 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS320,SMJ32020GB,,,,,,,,,,DSP,TMS3202x,,TMS3202x,TI,,,NA,1,,yes,,,,16/32,16,16,,,6.7MHz,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,none,,544 words,64k words Data / 64k words Program,,NA,,,,,CPGA-68,,,,,2.4um,,,NMOS,,,,,,4.5 to 5.5V,5V,,NA,NA,,5V,,,,,,-55 to 100C,Military,,,,,,,,,,,TMS320,,,,,,"Clock generator, hardware multiply, serial, DMA",,,,,no,,,,yes,,,,,,,,"Data Book: Texas Instruments, “Second-Generation TMS320 User's Guide”, 1987. Available from: http://bitsavers.trailing-edge.com/pdf/ti/_dataBooks/TMS320C2x_Users_Guide_1987.pdf [Accessed 12 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS320,TMS32010-14N,,,,,,,,,,DSP,TMS3201x,,TMS32010,TI,,,NA,1,,,,,,16/32,16,12,,,6.7MHz,14MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1.5k words,,144 words,4k x 16-bit RAM and/or PROM,,NA,,,,,PDIP-40,,,DIP-40,,,,,NMOS,,,,,,4.75 to 5.25V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,,,,,,,,,,,TMS320,,,,,,"Clock generator, hardware multiply",,,,,no,1983,,,no,,,,,,,,"Data Book: Texas Instruments, “First-Generation TMS320 User's Guide”, 1988. Available from: http://bitsavers.informatik.uni-stuttgart.de/pdf/ti/_dataBooks/TMS320C1x_Users_Guide_1988.pdf [Accessed 12 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS320,TMS32010N,,,,,,,,,,DSP,TMS3201x,,TMS32010,TI,,,NA,1,,,,,,16/32,16,12,,,6.7MHz,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1.5k words,,144 words,4k x 16-bit RAM and/or PROM,,NA,,,,,PDIP-40,,,DIP-40,,,,,NMOS,,,,,,4.75 to 5.25V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,,,,,,,,,,,TMS320,,,,,,"Clock generator, hardware multiply",,,,,no,1983,,,no,,,,,,,,"Data Book: Texas Instruments, “First-Generation TMS320 User's Guide”, 1988. Available from: http://bitsavers.informatik.uni-stuttgart.de/pdf/ti/_dataBooks/TMS320C1x_Users_Guide_1988.pdf [Accessed 12 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS320,TMS32020GB,,,,,,,,,,DSP,TMS3202x,,TMS3202x,TI,,,NA,1,,yes,,,,16/32,16,16,,,6.7MHz,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,none,,544 words,64k words Data / 64k words Program,,NA,,,,,CPGA-68,,,,,,,,NMOS,,,,,,4.75 to 5.25V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,,,,,,,,,,,TMS320,,,,,,"Clock generator, hardware multiply, serial, DMA",,,,,no,,,,no,,,,,,,,"Data Book: Texas Instruments, “Second-Generation TMS320 User's Guide”, 1987. Available from: http://bitsavers.trailing-edge.com/pdf/ti/_dataBooks/TMS320C2x_Users_Guide_1987.pdf [Accessed 12 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS320,TMS320C10-14FN,,,,,,,,,,DSP,TMS320C1x,,TMS320C1x,TI,,,NA,1,,,,,,16/32,16,12,,,6.7MHz,14MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,4k words,,256 words,,,NA,,,,,PLCC-44,,,PLCC-44,,,,,CMOS,,,,,,4.5 to 5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,,,,,,,,,,,TMS320,,,,,,"Clock generator, hardware multiply",,,,,no,,,,no,,,,,,,,"Data Book: Texas Instruments, “First-Generation TMS320 User's Guide”, 1988. Available from: http://bitsavers.informatik.uni-stuttgart.de/pdf/ti/_dataBooks/TMS320C1x_Users_Guide_1988.pdf [Accessed 12 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS320,TMS320C10-14N,,,,,,,,,,DSP,TMS320C1x,,TMS320C1x,TI,,,NA,1,,,,,,16/32,16,12,,,6.7MHz,14MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1.5k words,,144 words,4k x 16-bit RAM and/or PROM,,NA,,,,,PDIP-40,,,DIP-40,,,,,CMOS,,,,,,4.5 to 5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,,,,,,,,,,,TMS320,,,,,,"Clock generator, hardware multiply",,,,,no,,,,no,,,,,,,,"Data Book: Texas Instruments, “First-Generation TMS320 User's Guide”, 1988. Available from: http://bitsavers.informatik.uni-stuttgart.de/pdf/ti/_dataBooks/TMS320C1x_Users_Guide_1988.pdf [Accessed 12 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS320,TMS320C10-25FN,,,,,,,,,,DSP,TMS320C1x,,TMS320C1x,TI,,,NA,1,,,,,,16/32,16,12,,,6.7MHz,25MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,4k words,,256 words,,,NA,,,,,PLCC-44,,,PLCC-44,,,,,CMOS,,,,,,4.5 to 5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,,,,,,,,,,,TMS320,,,,,,"Clock generator, hardware multiply",,,,,no,,,,no,,,,,,,,"Data Book: Texas Instruments, “First-Generation TMS320 User's Guide”, 1988. Available from: http://bitsavers.informatik.uni-stuttgart.de/pdf/ti/_dataBooks/TMS320C1x_Users_Guide_1988.pdf [Accessed 12 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS320,TMS320C10-25N,,,,,,,,,,DSP,TMS320C1x,,TMS320C1x,TI,,,NA,1,,,,,,16/32,16,12,,,6.7MHz,25MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,1.5k words,,144 words,4k x 16-bit RAM and/or PROM,,NA,,,,,PDIP-40,,,DIP-40,,,,,CMOS,,,,,,4.5 to 5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,,,,,,,,,,,TMS320,,,,,,"Clock generator, hardware multiply",,,,,no,,,,no,,,,,,,,"Data Book: Texas Instruments, “First-Generation TMS320 User's Guide”, 1988. Available from: http://bitsavers.informatik.uni-stuttgart.de/pdf/ti/_dataBooks/TMS320C1x_Users_Guide_1988.pdf [Accessed 12 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TI,TMS320,TMS320C10FN,,,,,,,,,,DSP,TMS320C1x,,TMS320C1x,TI,,,NA,1,,,,,,16/32,16,12,,,6.7MHz,20MHz,,,,,NA,,,,,none,NA,none,NA,none,NA,none,NA,none,NA,,4k words,,256 words,,,NA,,,,,PLCC-44,,,PLCC-44,,,,,CMOS,,,,,,4.5 to 5.5V,5V,,NA,NA,,5V,,,,,,0 to 70C,Commercial,,,,,,,,,,,TMS320,,,,,,"Clock generator, hardware multiply",,,,,no,,,,no,,,,,,,,"Data Book: Texas Instruments, “First-Generation TMS320 User's Guide”, 1988. Available from: http://bitsavers.informatik.uni-stuttgart.de/pdf/ti/_dataBooks/TMS320C1x_Users_Guide_1988.pdf [Accessed 12 Feb 2013]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
